variant,image,family
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000004.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000011.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000025.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000027.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000013.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000031.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000006.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000012.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000010.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000033.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000002.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000003.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000008.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000018.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000028.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000022.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000019.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000032.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000009.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000016.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000017.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000029.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000030.jpg,A320
A321,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0027/000015.jpg,A320
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000013.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000031.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000014.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000008.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000006.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000012.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000018.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000034.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000005.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000033.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000030.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000021.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000019.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000027.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000025.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000015.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000007.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000020.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000023.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000009.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000002.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000032.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000026.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000003.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000029.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000001.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000024.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000028.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000011.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000017.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000010.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000022.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000004.jpg,A330
A330-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0028/000016.jpg,A330
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000007.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000017.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000026.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000032.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000031.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000010.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000016.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000025.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000002.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000009.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000022.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000001.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000029.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000004.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000034.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000019.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000011.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000021.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000003.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000024.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000023.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000027.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000028.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000018.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000030.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000006.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000033.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000008.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000015.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000005.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000013.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000014.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000020.jpg,Boeing 767
767-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0019/000012.jpg,Boeing 767
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000019.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000015.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000022.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000030.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000025.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000010.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000004.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000032.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000028.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000029.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000016.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000023.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000033.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000026.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000018.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000014.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000002.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000009.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000011.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000007.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000024.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000020.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000017.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000021.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000013.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000008.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000006.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000031.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000003.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000027.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000005.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000012.jpg,Boeing 777
777-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0020/000001.jpg,Boeing 777
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000017.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000009.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000003.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000015.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000026.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000006.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000013.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000023.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000004.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000022.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000021.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000001.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000031.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000016.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000030.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000011.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000029.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000010.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000014.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000028.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000005.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000019.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000024.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000032.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000027.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000007.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000020.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000025.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000012.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000002.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000018.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000008.jpg,Boeing 767
767-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0018/000033.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000022.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000010.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000002.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000009.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000027.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000011.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000019.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000024.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000012.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000025.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000018.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000016.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000015.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000007.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000032.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000029.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000030.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000021.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000008.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000004.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000013.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000014.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000033.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000028.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000001.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000023.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000031.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000003.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000006.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000026.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000020.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000005.jpg,Boeing 767
767-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0017/000017.jpg,Boeing 767
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000021.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000028.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000026.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000002.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000003.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000010.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000015.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000031.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000022.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000034.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000019.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000009.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000006.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000016.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000008.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000032.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000011.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000007.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000027.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000018.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000004.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000001.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000033.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000023.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000025.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000030.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000029.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000024.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000014.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000013.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000005.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000017.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000020.jpg,Boeing 737
737-900,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0010/000012.jpg,Boeing 737
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000025.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000018.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000019.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000033.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000005.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000032.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000002.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000009.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000014.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000006.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000027.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000028.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000004.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000017.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000020.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000008.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000026.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000011.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000030.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000021.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000012.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000015.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000007.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000024.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000013.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000031.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000003.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000010.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000029.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000016.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000022.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000034.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000023.jpg,Boeing 747
747-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0013/000001.jpg,Boeing 747
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000030.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000016.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000032.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000019.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000015.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000022.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000012.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000003.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000001.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000027.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000008.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000025.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000029.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000020.jpg,Boeing 737
